date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
20150329,Scotland,Gibraltar,6,1,UEFA Euro qualification,Glasgow,Scotland,FALSE
20150329,South Africa,Nigeria,1,1,Friendly,Nelspruit,South Africa,FALSE
20150329,Tanzania,Malawi,1,1,Friendly,Mwanza,Tanzania,FALSE
20150329,Zambia,Rwanda,2,0,Friendly,Lusaka,Zambia,FALSE
20150330,Bahrain,Philippines,2,1,Friendly,Riffa,Bahrain,FALSE
20150330,Belarus,Gabon,0,0,Friendly,Belek,Turkey,TRUE
20150330,Indonesia,Burma,2,1,Friendly,Sidoarjo,Indonesia,FALSE
20150330,Jamaica,Cuba,3,0,Friendly,Montego Bay,Jamaica,FALSE
20150330,Kuwait,Colombia,1,3,Friendly,Abu Dhabi,United Arab Emirates,TRUE
20150330,Macedonia,Australia,0,0,Friendly,Skopje,Macedonia,FALSE
20150330,Oman,Algeria,1,4,Friendly,Doha,Qatar,TRUE
20150330,Qatar,Slovenia,1,0,Friendly,Doha,Qatar,FALSE
20150330,Saudi Arabia,Jordan,2,1,Friendly,Dammam,Saudi Arabia,FALSE
20150330,Thailand,Cameroon,2,3,Friendly,Nonthaburi,Thailand,FALSE
20150331,Austria,Bosnia-Herzegovina,1,1,Friendly,Vienna,Austria,FALSE
20150331,China,Tunisia,1,1,Friendly,Nanjing,China,FALSE
20150331,Estonia,Iceland,1,1,Friendly,Tallinn,Estonia,FALSE
20150331,Ghana,Mali,1,1,Friendly,Paris,France,TRUE
20150331,Iraq,Congo DR,1,0,Friendly,Sharjah,United Arab Emirates,TRUE
20150331,Israel,Belgium,0,1,UEFA Euro qualification,Jerusalem,Israel,FALSE
20150331,Italy,England,1,1,Friendly,Turin,Italy,FALSE
20150331,Japan,Uzbekistan,5,1,Friendly,Chōfu,Japan,FALSE
20150331,Korea Republic,New Zealand,1,0,Friendly,Seoul,Korea Republic,FALSE
20150331,Liechtenstein,San Marino,1,0,Friendly,Eschen,Liechtenstein,FALSE
20150331,Luxembourg,Turkey,1,2,Friendly,Luxembourg,Luxembourg,FALSE
20150331,Mauritania,Niger,2,0,Friendly,Nouakchott,Mauritania,FALSE
20150331,Montserrat,Curacao,2,2,FIFA World Cup qualification,Lookout,Montserrat,FALSE
20150331,Netherlands,Spain,2,0,Friendly,Amsterdam,Netherlands,FALSE
20150331,Panama,Costa Rica,2,1,Friendly,Panama City,Panama,FALSE
20150331,Peru,Venezuela,0,1,Friendly,Fort Lauderdale,USA,TRUE
20150331,Portugal,Cape Verde,0,2,Friendly,Estoril,Portugal,FALSE
20150331,Russia,Kazakhstan,0,0,Friendly,Khimki,Russia,FALSE
20150331,Singapore,Guam,2,2,Friendly,Kallang,Singapore,FALSE
20150331,Slovakia,Czech Republic,1,0,Friendly,Žilina,Slovakia,FALSE
20150331,Sweden,Iran,3,1,Friendly,Solna,Sweden,FALSE
20150331,Switzerland,USA,1,1,Friendly,Zurich,Switzerland,FALSE
20150331,Tajikistan,Syria,2,3,Friendly,Dushanbe,Tajikistan,FALSE
20150331,Ukraine,Latvia,1,1,Friendly,L'viv,Ukraine,FALSE
20150415,USA,Mexico,2,0,Friendly,San Antonio,USA,FALSE
20150510,Barbados,St. Kitts and Nevis,1,3,Friendly,Bridgetown,Barbados,FALSE
20150510,Zambia,Malawi,2,0,Friendly,Lusaka,Zambia,FALSE
20150512,Kazakhstan,Burkina Faso,0,0,Friendly,Almaty,Kazakhstan,FALSE
20150513,Dominican Republic,Cayman Islands,6,0,Friendly,Santiago de los Caballeros,Dominican Republic,FALSE
20150514,Grenada,Dominica,1,2,Windward Islands Tournament,Vieux Fort,St. Lucia,TRUE
20150514,Lesotho,South Africa,0,0,Friendly,Maseru,Lesotho,FALSE
20150514,St. Lucia,St. Vincent and the Grenadines,1,2,Windward Islands Tournament,Vieux Fort,St. Lucia,FALSE
20150516,Lesotho,South Africa,1,1,Friendly,Maseru,Lesotho,FALSE
20150516,St. Lucia,Grenada,0,2,Windward Islands Tournament,Vieux Fort,St. Lucia,FALSE
20150517,Namibia,Seychelles,0,0,COSAFA Cup,Moruleng-Saulspoort,South Africa,TRUE
20150517,Vietnam,Korea DPR,1,1,Friendly,Hanoi,Vietnam,FALSE
20150517,Zimbabwe,Mauritius,2,0,COSAFA Cup,Moruleng-Saulspoort,South Africa,TRUE
20150518,Lesotho,Madagascar,1,2,COSAFA Cup,Phokeng,South Africa,TRUE
20150518,Tanzania,Swaziland,0,1,COSAFA Cup,Phokeng,South Africa,TRUE
20150519,Namibia,Mauritius,2,0,COSAFA Cup,Moruleng-Saulspoort,South Africa,TRUE
20150519,Seychelles,Zimbabwe,0,1,COSAFA Cup,Moruleng-Saulspoort,South Africa,TRUE
20150520,Lesotho,Swaziland,0,2,COSAFA Cup,Phokeng,South Africa,TRUE
20150520,Madagascar,Tanzania,2,0,COSAFA Cup,Phokeng,South Africa,TRUE
20150520,Thailand,Korea DPR,0,1,Friendly,Bangkok,Thailand,FALSE
20150521,Namibia,Zimbabwe,4,1,COSAFA Cup,Moruleng-Saulspoort,South Africa,TRUE
20150521,Seychelles,Mauritius,0,1,COSAFA Cup,Phokeng,South Africa,TRUE
20150522,Lesotho,Tanzania,1,0,COSAFA Cup,Moruleng-Saulspoort,South Africa,TRUE
20150522,Madagascar,Swaziland,1,1,COSAFA Cup,Phokeng,South Africa,TRUE
20150524,Lebanon,Syria,2,2,Friendly,Sidon,Lebanon,FALSE
20150524,South Africa,Botswana,0,0,COSAFA Cup,Moruleng-Saulspoort,South Africa,FALSE
20150524,Thailand,Vietnam,1,0,FIFA World Cup qualification,Bangkok,Thailand,FALSE
20150524,Zambia,Namibia,0,0,COSAFA Cup,Moruleng-Saulspoort,South Africa,TRUE
20150525,Ghana,Madagascar,1,2,COSAFA Cup,Phokeng,South Africa,TRUE
20150525,Mozambique,Malawi,2,2,COSAFA Cup,Phokeng,South Africa,TRUE
20150527,South Africa,Malawi,0,0,COSAFA Cup,Moruleng-Saulspoort,South Africa,FALSE
20150527,Zambia,Ghana,3,0,COSAFA Cup,Moruleng-Saulspoort,South Africa,TRUE
20150528,Botswana,Mozambique,1,2,COSAFA Cup,Moruleng-Saulspoort,South Africa,TRUE
20150528,Namibia,Madagascar,3,2,COSAFA Cup,Moruleng-Saulspoort,South Africa,TRUE
20150529,Laos,Afghanistan,0,2,Friendly,Vientiane,Laos,FALSE
20150529,Zambia,Malawi,0,1,COSAFA Cup,Phokeng,South Africa,TRUE
20150530,Bahrain,Oman,0,0,Friendly,Riffa,Bahrain,FALSE
20150530,Bangladesh,Singapore,1,2,Friendly,Dhaka,Bangladesh,FALSE
20150530,Jordan,Lebanon,0,0,Friendly,Irbid,Jordan,FALSE
20150530,Madagascar,Botswana,2,1,COSAFA Cup,Moruleng-Saulspoort,South Africa,TRUE
20150530,Mexico,Guatemala,3,0,Friendly,Tuxtla Gutierrez,Mexico,FALSE
20150530,Namibia,Mozambique,2,0,COSAFA Cup,Moruleng-Saulspoort,South Africa,TRUE
20150531,El Salvador,Honduras,0,2,Friendly,Washington,USA,TRUE
20150531,Northern Ireland,Qatar,1,1,Friendly,Crewe,England,TRUE
20150602,Bangladesh,Afghanistan,1,1,Friendly,Dhaka,Bangladesh,FALSE
20150602,Cambodia,Laos,1,1,Friendly,Phnom Penh,Cambodia,FALSE
20150603,Panama,Ecuador,1,1,Friendly,Panama City,Panama,FALSE
20150605,Cambodia,Burma,1,0,Friendly,Samut Sakhon,Thailand,TRUE
20150605,Curacao,Trinidad and Tobago,1,0,Friendly,Willemstad,Curacao,FALSE
20150605,Hungary,Lithuania,4,0,Friendly,Debrecen,Hungary,FALSE
20150605,Jordan,Kuwait,2,2,Friendly,Istanbul,Turkey,TRUE
20150605,Netherlands,USA,3,4,Friendly,Amsterdam,Netherlands,FALSE
20150605,Oman,Syria,1,2,Friendly,Muscat,Oman,FALSE
20150605,Scotland,Qatar,1,0,Friendly,Edinburgh,Scotland,FALSE
20150605,Thailand,Bahrain,1,1,Friendly,Bangkok,Thailand,FALSE
20150606,Andorra,Equatorial Guinea,0,1,Friendly,Sant Julia de Loria,Andorra,FALSE
20150606,Burkina Faso,Cameroon,2,3,Friendly,Colombes,France,TRUE
20150606,Colombia,Costa Rica,1,0,Friendly,Buenos Aires,Argentina,TRUE
20150606,Ecuador,Panama,4,0,Friendly,Portoviejo,Ecuador,FALSE
20150606,Guinea,Chad,2,1,Friendly,Saint-Leu-la-Foret,France,TRUE
20150606,Malaysia,Hong Kong,0,0,Friendly,Shah Alam,Malaysia,FALSE
20150606,Niger,Gabon,2,1,Friendly,Niamey,Niger,FALSE
20150606,Paraguay,Honduras,2,2,Friendly,Asuncion,Paraguay,FALSE
20150606,Rwanda,Kenya,0,0,Friendly,Kigali,Rwanda,FALSE
20150606,Singapore,Brunei,5,1,Friendly,Jurong West,Singapore,FALSE
20150606,Uruguay,Guatemala,5,1,Friendly,Montevideo,Uruguay,FALSE
20150607,Brazil,Mexico,2,0,Friendly,Sao Paulo,Brazil,FALSE
20150607,Croatia,Gibraltar,4,0,Friendly,Varaždin,Croatia,FALSE
20150607,Ethiopia,Zambia,0,1,Friendly,Addis Abeba,Ethiopia,FALSE
20150607,France,Belgium,3,4,Friendly,Saint-Denis,France,FALSE
20150607,Ireland,England,0,0,Friendly,Dublin,Ireland,FALSE
20150607,Kenya,South Sudan,2,0,Friendly,Kigali,Rwanda,TRUE
20150607,Russia,Belarus,4,2,Friendly,Khimki,Russia,FALSE
20150607,Rwanda,Tanzania,2,0,Friendly,Kigali,Rwanda,FALSE
20150607,Serbia,Azerbaijan,4,1,Friendly,Sankt Polten,Austria,TRUE
20150608,Denmark,Montenegro,2,1,Friendly,Viborg,Denmark,FALSE
20150608,Egypt,Malawi,2,1,Friendly,Alexandria,Egypt,FALSE
20150608,Ghana,Togo,1,0,Friendly,Accra,Ghana,FALSE
20150608,Malta,Lithuania,2,0,Friendly,Attard,Malta,FALSE
20150608,Norway,Sweden,0,0,Friendly,Oslo,Norway,FALSE
20150608,Turkey,Bulgaria,4,0,Friendly,Istanbul,Turkey,FALSE
20150609,Congo DR,Cameroon,1,1,Friendly,Mons,Belgium,TRUE
20150609,Finland,Estonia,0,2,Friendly,Turku,Finland,FALSE
20150609,Georgia,Ukraine,1,2,Friendly,Linz,Austria,TRUE
20150609,Luxembourg,Moldova,0,0,Friendly,Luxembourg,Luxembourg,FALSE
20150609,Uganda,Gambia,1,1,Friendly,Kampala,Uganda,FALSE
20150610,Brazil,Honduras,1,0,Friendly,Porto Alegre,Brazil,FALSE
20150610,Curacao,Cuba,0,0,FIFA World Cup qualification,Willemstad,Curacao,FALSE
20150610,Germany,USA,1,2,Friendly,Cologne,Germany,FALSE
20150610,Switzerland,Liechtenstein,3,0,Friendly,Thun,Switzerland,FALSE
20150611,Afghanistan,Syria,0,6,FIFA World Cup qualification,Mashhad,Iran,TRUE
20150611,Bangladesh,Kyrgyzstan,1,3,FIFA World Cup qualification,Dhaka,Bangladesh,FALSE
20150611,Cambodia,Singapore,0,4,FIFA World Cup qualification,Phnom Penh,Cambodia,FALSE
20150611,Chile,Ecuador,2,0,Copa America,Santiago,Chile,FALSE
20150611,Dominican Republic,Belize,1,2,FIFA World Cup qualification,Santo Domingo,Dominican Republic,FALSE
20150611,Guam,Turkmenistan,1,0,FIFA World Cup qualification,Dededo,Guam,FALSE
20150611,Hong Kong,Bhutan,7,0,FIFA World Cup qualification,Kowloon,Hong Kong,FALSE
20150611,India,Oman,1,2,FIFA World Cup qualification,Bangalore,India,FALSE
20150611,Japan,Iraq,4,0,Friendly,Yokohama,Japan,FALSE
20150611,Korea Republic,United Arab Emirates,3,0,Friendly,Kuala Lumpur,Malaysia,TRUE
20150611,Laos,Burma,2,2,FIFA World Cup qualification,Vientiane,Laos,FALSE
20150611,Lebanon,Kuwait,0,1,FIFA World Cup qualification,Sidon,Lebanon,FALSE
20150611,Malaysia,East Timor,3,0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,FALSE
20150611,Maldives,Qatar,0,1,FIFA World Cup qualification,Male,Maldives,FALSE
20150611,Philippines,Bahrain,2,1,FIFA World Cup qualification,Bocaue,Philippines,FALSE
20150611,Saudi Arabia,Palestine,3,2,FIFA World Cup qualification,Dammam,Saudi Arabia,FALSE
20150611,Spain,Costa Rica,2,1,Friendly,Leon,Spain,FALSE
20150611,Tajikistan,Jordan,1,3,FIFA World Cup qualification,Dushanbe,Tajikistan,FALSE
20150611,Uzbekistan,Iran,0,1,Friendly,Tashkent,Uzbekistan,FALSE
20150611,Yemen,Korea DPR,0,3,FIFA World Cup qualification,Doha,Qatar,TRUE
20150612,Andorra,Cyprus,1,3,UEFA Euro qualification,Sant Julia de Loria,Andorra,FALSE
20150612,Bosnia-Herzegovina,Israel,3,1,UEFA Euro qualification,Zenica,Bosnia-Herzegovina,FALSE
20150612,Croatia,Italy,1,1,UEFA Euro qualification,Split,Croatia,FALSE
20150612,Guinea,Swaziland,1,2,African Cup of Nations qualification,Casablanca,Morocco,TRUE
20150612,Iceland,Czech Republic,2,1,UEFA Euro qualification,Reykjavik,Iceland,FALSE
20150612,Kazakhstan,Turkey,0,1,UEFA Euro qualification,Almaty,Kazakhstan,FALSE
20150612,Latvia,Netherlands,0,2,UEFA Euro qualification,Riga,Latvia,FALSE
20150612,Malta,Bulgaria,0,1,UEFA Euro qualification,Attard,Malta,FALSE
20150612,Mexico,Bolivia,0,0,Copa America,Vina del Mar,Chile,TRUE
20150612,Morocco,Libya,1,0,African Cup of Nations qualification,Agadir,Morocco,FALSE
20150612,Norway,Azerbaijan,0,0,UEFA Euro qualification,Oslo,Norway,FALSE
20150612,Tunisia,Djibouti,8,1,African Cup of Nations qualification,Rades,Tunisia,FALSE
20150612,Wales,Belgium,1,0,UEFA Euro qualification,Cardiff,Wales,FALSE
20150613,Albania,France,1,0,Friendly,Elbasan,Albania,FALSE
20150613,Algeria,Seychelles,4,0,African Cup of Nations qualification,Blida,Algeria,FALSE
20150613,Angola,Central African Republic,4,0,African Cup of Nations qualification,Lubango,Angola,FALSE
20150613,Argentina,Paraguay,2,2,Copa America,La Serena,Chile,TRUE
20150613,Armenia,Portugal,2,3,UEFA Euro qualification,Yerevan,Armenia,FALSE
20150613,Burkina Faso,Comoros,2,0,African Cup of Nations qualification,Ouagadougou,Burkina Faso,FALSE
20150613,Cape Verde,Sao Tome and Principe,7,1,African Cup of Nations qualification,Praia,Cape Verde,FALSE
20150613,Denmark,Serbia,2,0,UEFA Euro qualification,Copenhagen,Denmark,FALSE
20150613,Faroe Islands,Greece,2,1,UEFA Euro qualification,Torshavn,Faroe Islands,FALSE
20150613,Finland,Hungary,0,1,UEFA Euro qualification,Helsinki,Finland,FALSE
20150613,Gibraltar,Germany,0,7,UEFA Euro qualification,Faro,Portugal,TRUE
20150613,Ireland,Scotland,1,1,UEFA Euro qualification,Dublin,Ireland,FALSE
20150613,Malawi,Zimbabwe,1,2,African Cup of Nations qualification,Blantyre,Malawi,FALSE
20150613,Mali,South Sudan,2,0,African Cup of Nations qualification,Bamako,Mali,FALSE
20150613,Nigeria,Chad,2,0,African Cup of Nations qualification,Kaduna,Nigeria,FALSE
20150613,Northern Ireland,Romania,0,0,UEFA Euro qualification,Belfast,Northern Ireland,FALSE
20150613,Poland,Georgia,4,0,UEFA Euro qualification,Warsaw,Poland,FALSE
20150613,Senegal,Burundi,3,1,African Cup of Nations qualification,Dakar,Senegal,FALSE
20150613,South Africa,Gambia,0,0,African Cup of Nations qualification,Durban,South Africa,FALSE
20150613,Uganda,Botswana,2,0,African Cup of Nations qualification,Kampala,Uganda,FALSE
20150613,Uruguay,Jamaica,1,0,Copa America,Antofagasta,Chile,TRUE
20150613,Zambia,Guinea-Bissau,0,0,African Cup of Nations qualification,Ndola,Zambia,FALSE
20150614,Barbados,Aruba,0,3,FIFA World Cup qualification,Bridgetown,Barbados,FALSE
20150614,Belarus,Spain,0,1,UEFA Euro qualification,Barysaw,Belarus,FALSE
20150614,Brazil,Peru,2,1,Copa America,Temuco,Chile,TRUE
20150614,Cameroon,Mauritania,1,0,African Cup of Nations qualification,Yaounde,Cameroon,FALSE
20150614,Colombia,Venezuela,0,1,Copa America,Rancagua,Chile,TRUE
20150614,Congo,Kenya,1,1,African Cup of Nations qualification,Owando,Congo,FALSE
20150614,Congo DR,Madagascar,2,1,African Cup of Nations qualification,Kinshasa,Congo DR,FALSE
20150614,Cuba,Curacao,1,1,FIFA World Cup qualification,Havana,Cuba,FALSE
20150614,Egypt,Tanzania,3,0,African Cup of Nations qualification,Alexandria,Egypt,FALSE
20150614,Equatorial Guinea,Benin,1,1,African Cup of Nations qualification,Bata,Equatorial Guinea,FALSE
20150614,Estonia,San Marino,2,0,UEFA Euro qualification,Tallinn,Estonia,FALSE
20150614,Ethiopia,Lesotho,2,1,African Cup of Nations qualification,Addis Abeba,Ethiopia,FALSE
20150614,Gabon,Ivory Coast,0,0,Friendly,Libreville,Gabon,FALSE
20150614,Ghana,Mauritius,7,1,African Cup of Nations qualification,Accra,Ghana,FALSE
20150614,Liechtenstein,Moldova,1,1,UEFA Euro qualification,Vaduz,Liechtenstein,FALSE
20150614,Lithuania,Switzerland,1,2,UEFA Euro qualification,Vilnius,Lithuania,FALSE
20150614,Mozambique,Rwanda,0,1,African Cup of Nations qualification,Maputo,Mozambique,FALSE
20150614,Niger,Namibia,1,0,African Cup of Nations qualification,Niamey,Niger,FALSE
20150614,Russia,Austria,0,1,UEFA Euro qualification,Moscow,Russia,FALSE
20150614,Slovakia,Macedonia,2,1,UEFA Euro qualification,Žilina,Slovakia,FALSE
20150614,Slovenia,England,2,3,UEFA Euro qualification,Ljubljana,Slovenia,FALSE
20150614,Sudan,Sierra Leone,1,0,African Cup of Nations qualification,Khartoum,Sudan,FALSE
20150614,Sweden,Montenegro,3,1,UEFA Euro qualification,Solna,Sweden,FALSE
20150614,Togo,Liberia,2,1,African Cup of Nations qualification,Lome,Togo,FALSE
20150614,Ukraine,Luxembourg,3,0,UEFA Euro qualification,L'viv,Ukraine,FALSE
20150615,Chile,Mexico,3,3,Copa America,Santiago,Chile,FALSE
20150615,Ecuador,Bolivia,2,3,Copa America,Valparaiso,Chile,TRUE
20150615,Morocco,Tunisia,1,1,African Nations Championship,Casablanca,Morocco,FALSE
20150616,Argentina,Uruguay,1,0,Copa America,La Serena,Chile,TRUE
20150616,Bangladesh,Tajikistan,1,1,FIFA World Cup qualification,Dhaka,Bangladesh,FALSE
20150616,Bhutan,China,0,6,FIFA World Cup qualification,Thimphu,Bhutan,FALSE
20150616,Burma,Korea Republic,0,2,FIFA World Cup qualification,Bangkok,Thailand,TRUE
20150616,Cambodia,Afghanistan,0,1,FIFA World Cup qualification,Phnom Penh,Cambodia,FALSE
20150616,East Timor,United Arab Emirates,0,3,FIFA World Cup qualification,Shah Alam,Malaysia,TRUE
20150616,Grenada,Puerto Rico,2,0,FIFA World Cup qualification,St. George's,Grenada,FALSE
20150616,Guam,India,2,1,FIFA World Cup qualification,Dededo,Guam,FALSE
20150616,Hong Kong,Maldives,2,0,FIFA World Cup qualification,Kowloon,Hong Kong,FALSE
20150616,Italy,Portugal,0,1,Friendly,Geneva,Switzerland,TRUE
20150616,Japan,Singapore,0,0,FIFA World Cup qualification,Saitama,Japan,FALSE
20150616,Jordan,Trinidad and Tobago,3,0,Friendly,Irbid,Jordan,FALSE
20150616,Korea DPR,Uzbekistan,4,2,FIFA World Cup qualification,Pyongyang,Korea DPR,FALSE
20150616,Kyrgyzstan,Australia,1,2,FIFA World Cup qualification,Bishkek,Kyrgyzstan,FALSE
20150616,Laos,Lebanon,0,2,FIFA World Cup qualification,Vientiane,Laos,FALSE
20150616,Malaysia,Palestine,0,6,FIFA World Cup qualification,Kuala Lumpur,Malaysia,FALSE
20150616,Paraguay,Jamaica,1,0,Copa America,Antofagasta,Chile,TRUE
20150616,Poland,Greece,0,0,Friendly,Gdańsk,Poland,FALSE
20150616,South Africa,Angola,2,1,Friendly,Cape Town,South Africa,FALSE
20150616,Suriname,Nicaragua,1,3,FIFA World Cup qualification,Paramaribo,Suriname,FALSE
20150616,Turkmenistan,Iran,1,1,FIFA World Cup qualification,Dasoguz,Turkmenistan,FALSE
20150616,Yemen,Philippines,0,2,FIFA World Cup qualification,Doha,Qatar,TRUE
20150617,Brazil,Colombia,0,1,Copa America,Santiago,Chile,TRUE
20150618,Peru,Venezuela,1,0,Copa America,Valparaiso,Chile,TRUE
20150619,Chile,Bolivia,5,0,Copa America,Santiago,Chile,FALSE
20150619,Mexico,Ecuador,1,2,Copa America,Rancagua,Chile,TRUE
20150620,Argentina,Jamaica,1,0,Copa America,Vina del Mar,Chile,TRUE
20150620,Mozambique,Seychelles,5,1,African Nations Championship,Beira,Mozambique,FALSE
20150620,Senegal,Gambia,3,1,African Nations Championship,Dakar,Senegal,FALSE
20150620,South Africa,Mauritius,3,0,African Nations Championship,Johannesburg,South Africa,FALSE
20150620,Tanzania,Uganda,0,3,African Nations Championship,Zanzibar,Tanzania,FALSE
20150620,Uruguay,Paraguay,1,1,Copa America,La Serena,Chile,TRUE
20150621,Brazil,Venezuela,2,1,Copa America,Santiago,Chile,TRUE
20150621,Colombia,Peru,0,0,Copa America,Temuco,Chile,TRUE
20150621,Djibouti,Burundi,1,2,African Nations Championship,Djibouti,Djibouti,FALSE
20150621,Ethiopia,Kenya,2,0,African Nations Championship,Bahir Dar,Ethiopia,FALSE
20150621,Lesotho,Botswana,0,0,African Nations Championship,Maseru,Lesotho,FALSE
20150621,Mauritania,Sierra Leone,2,1,African Nations Championship,Nouakchott,Mauritania,FALSE
20150621,Morocco,Libya,3,0,African Nations Championship,Casablanca,Morocco,FALSE
20150621,Namibia,Zambia,2,1,African Nations Championship,Windhoek,Namibia,FALSE
20150621,Swaziland,Angola,2,2,African Nations Championship,Lobamba,Swaziland,FALSE
20150621,Zimbabwe,Comoros,2,0,African Nations Championship,Harare,Zimbabwe,FALSE
20150622,Guinea,Liberia,3,1,African Nations Championship,Bamako,Mali,TRUE
20150624,Chile,Uruguay,1,0,Copa America,Santiago,Chile,FALSE
20150625,Bolivia,Peru,1,3,Copa America,Temuco,Chile,TRUE
20150626,Argentina,Colombia,0,0,Copa America,Vina del Mar,Chile,TRUE
20150627,Brazil,Paraguay,1,1,Copa America,Concepcion,Chile,TRUE
20150627,Mexico,Costa Rica,2,2,Friendly,Orlando,USA,TRUE
20150629,Chile,Peru,2,1,Copa America,Santiago,Chile,FALSE
20150630,Argentina,Paraguay,6,1,Copa America,Concepcion,Chile,TRUE
20150701,Honduras,Mexico,0,0,Friendly,Houston,USA,TRUE
20150703,Peru,Paraguay,2,0,Copa America,Concepcion,Chile,TRUE
20150704,Angola,Swaziland,2,0,African Nations Championship,Luanda,Angola,FALSE
20150704,Chile,Argentina,0,0,Copa America,Santiago,Chile,FALSE
20150704,Zambia,Namibia,2,1,African Nations Championship,Lusaka,Zambia,FALSE
20150706,Malawi,Uganda,1,0,Friendly,Blantyre,Malawi,FALSE
20150707,Panama,Haiti,1,1,Gold Cup,Frisco,USA,TRUE
20150707,USA,Honduras,2,1,Gold Cup,Frisco,USA,FALSE
20150708,Costa Rica,Jamaica,2,2,Gold Cup,Carson,USA,TRUE
20150708,El Salvador,Canada,0,0,Gold Cup,Carson,USA,TRUE
20150709,Mexico,Cuba,6,0,Gold Cup,Chicago,USA,TRUE
20150709,Trinidad and Tobago,Guatemala,3,1,Gold Cup,Chicago,USA,TRUE
20150710,Honduras,Panama,1,1,Gold Cup,Foxborough,USA,TRUE
20150710,USA,Haiti,1,0,Gold Cup,Foxborough,USA,FALSE
20150711,Costa Rica,El Salvador,1,1,Gold Cup,Houston,USA,TRUE
20150711,Jamaica,Canada,1,0,Gold Cup,Houston,USA,TRUE
20150712,Guatemala,Mexico,0,0,Gold Cup,Glendale,USA,TRUE
20150712,Trinidad and Tobago,Cuba,2,0,Gold Cup,Glendale,USA,TRUE
20150713,Honduras,Haiti,0,1,Gold Cup,Kansas City,USA,TRUE
20150713,USA,Panama,1,1,Gold Cup,Kansas City,USA,FALSE
20150714,Canada,Costa Rica,0,0,Gold Cup,Toronto,Canada,FALSE
20150714,Jamaica,El Salvador,1,0,Gold Cup,Toronto,Canada,TRUE
20150715,Guatemala,Cuba,0,1,Gold Cup,Charlotte,USA,TRUE
20150715,Trinidad and Tobago,Mexico,4,4,Gold Cup,Charlotte,USA,TRUE
20150718,Haiti,Jamaica,0,1,Gold Cup,Baltimore,USA,TRUE
20150718,USA,Cuba,6,0,Gold Cup,Baltimore,USA,FALSE
20150719,Mexico,Costa Rica,1,0,Gold Cup,East Rutherford,USA,TRUE
20150719,Trinidad and Tobago,Panama,1,1,Gold Cup,East Rutherford,USA,TRUE
20150722,Panama,Mexico,1,2,Gold Cup,Atlanta,USA,TRUE
20150722,USA,Jamaica,1,2,Gold Cup,Atlanta,USA,FALSE
20150725,USA,Panama,1,1,Gold Cup,Chester,USA,FALSE
20150726,Jamaica,Mexico,1,3,Gold Cup,Philadelphia,USA,TRUE
20150802,China,Korea Republic,0,2,EAFF Championship,Wuhan,China,FALSE
20150802,Korea DPR,Japan,2,1,EAFF Championship,Wuhan,China,TRUE
20150805,China,Korea DPR,2,0,EAFF Championship,Wuhan,China,FALSE
20150805,Japan,Korea Republic,1,1,EAFF Championship,Wuhan,China,TRUE
20150809,China,Japan,1,1,EAFF Championship,Wuhan,China,FALSE
20150809,Korea Republic,Korea DPR,0,0,EAFF Championship,Wuhan,China,TRUE
20150819,Fiji,Tonga,5,0,Friendly,Ba,Fiji,FALSE
20150820,Cambodia,Bhutan,2,0,Friendly,Phnom Penh,Cambodia,FALSE
20150826,Lebanon,Iraq,2,3,Friendly,Sidon,Lebanon,FALSE
20150827,Fiji,American Samoa,6,0,Friendly,Nadi,Fiji,FALSE
20150828,Oman,Yemen,1,0,Friendly,Seeb,Oman,FALSE
20150828,Qatar,Singapore,4,0,Friendly,Doha,Qatar,FALSE
20150828,Rwanda,Ethiopia,3,1,Friendly,Kigali,Rwanda,FALSE
20150828,Tanzania,Libya,1,2,Friendly,Kertepe,Turkey,TRUE
20150828,United Arab Emirates,Burma,1,0,Friendly,Abu Dhabi,United Arab Emirates,FALSE
20150829,Laos,Cambodia,2,1,Friendly,Bangkok,Thailand,TRUE
20150829,Malaysia,Bangladesh,0,0,Friendly,Shah Alam,Malaysia,FALSE
